"ScientificName";"AphiaID";"Synonym";"SynonymID";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"locality";"locationID";"higherGeography";"higherGeographyID";"recordStatus";"typeStatus";"establishmentMeans";"invasiveness";"occurrence";"decimalLatitude";"decimalLongitude";"qualityStatus";"Acc_authority";"Citation";"Status";"isMarine";"Higher_GEO";"RGex2";"SbRGex2";"Year";"Period";"REL";"EC";"TC";"TS_Other";"TS_ball";"TS_hull";"COR";"UNA";"UNK";"Total";"Pathway_Probability"
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"North Sea";"http://marineregions.org/mrgid/2350";"North Sea";"http://marineregions.org/mrgid/2350";"valid";NA;"Alien";NA;NA;NA;NA;"unreviewed";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"North Sea";"North-East Atlantic";"Greater North Sea incl. the Kattegat and the English Channel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Muuga harbour (Port of Tallinn, Gulf of Finland)";"http://marineregions.org/mrgid/14624";"Estonia";"http://marineregions.org/mrgid/2110";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Finland";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Elbe";"http://marineregions.org/mrgid/4660";"North Sea";"http://marineregions.org/mrgid/2350";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Central Europe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Belt Sea";"http://marineregions.org/mrgid/3294";"Baelt Sea";"http://marineregions.org/mrgid/3294";"valid";NA;"Alien";NA;NA;NA;NA;"unreviewed";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Denmark";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Belgian Coast";"http://marineregions.org/mrgid/2550";"Belgium";"http://marineregions.org/mrgid/14";"valid";NA;"Alien";NA;NA;NA;NA;"unreviewed";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Irish Exclusive economic Zone";"http://marineregions.org/mrgid/5681";"Ireland";"http://marineregions.org/mrgid/2114";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Ireland";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Swedish Exclusive Economic Zone";"http://marineregions.org/mrgid/5694";"Sweden";"http://marineregions.org/mrgid/2180";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Sweden";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Belgian part of the North Sea";"http://marineregions.org/mrgid/26567";"Belgium";"http://marineregions.org/mrgid/14";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Finland";"http://marineregions.org/mrgid/2106";"Finland";"http://marineregions.org/mrgid/2106";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Finland";"Baltic Sea";"Baltic Sea";"1801";"<1970";NA;NA;NA;NA;0.5;0.5;NA;NA;NA;1;"NA"
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"United Kingdom part of the Celtic Sea";"http://marineregions.org/mrgid/25222";"Celtic Sea";"http://marineregions.org/mrgid/2351";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"England";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"United Kingdom part of the English Channel";"http://marineregions.org/mrgid/25217";"English Channel";"http://marineregions.org/mrgid/2389";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"England";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Lithuanian part of the Baltic Sea";"http://marineregions.org/mrgid/25677";"Baltic Sea";"http://marineregions.org/mrgid/2401";"valid";NA;"Alien";"Uncertain";"Reported";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Baltic Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Danish part of the Kattegat";"http://marineregions.org/mrgid/25224";"Kattegat";"http://marineregions.org/mrgid/2374";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Denmark";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"German part of the Baltic Sea";"http://marineregions.org/mrgid/25679";"Baltic Sea";"http://marineregions.org/mrgid/2401";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Greece";"http://marineregions.org/mrgid/2099";"Greece";"http://marineregions.org/mrgid/2099";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Mediterranean";"Mediterranean Sea";"Aegean-Levantine Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Ireland";"http://marineregions.org/mrgid/2114";"Ireland";"http://marineregions.org/mrgid/2114";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Ireland";"North-East Atlantic";"Celtic Seas";"1900";"<1970";NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Black Sea";"http://marineregions.org/mrgid/3319";"Black Sea";"http://marineregions.org/mrgid/3319";"valid";NA;"Alien";"Invasive";"Established and expanding";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Black Sea";"Black Sea";"Black Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Azov sea";"http://marineregions.org/mrgid/3320";"Sea of Azov";"http://marineregions.org/mrgid/3320";"valid";NA;"Alien";"Invasive";"Established and expanding";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Black Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Lithuanian part of the Baltic Sea";"http://marineregions.org/mrgid/25677";"Baltic Sea";"http://marineregions.org/mrgid/2401";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Baltic Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Greece";"http://marineregions.org/mrgid/2099";"Greece";"http://marineregions.org/mrgid/2099";"valid";NA;"Alien";"Of concern";"Reported";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Mediterranean";"Mediterranean Sea";"Aegean-Levantine Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Black Sea";"http://marineregions.org/mrgid/3319";"Black Sea";"http://marineregions.org/mrgid/3319";"valid";NA;"Alien";"Of concern";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Black Sea";"Black Sea";"Black Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Belgian part of the North Sea";"http://marineregions.org/mrgid/26567";"Belgium";"http://marineregions.org/mrgid/14";"valid";NA;"Alien";"Not specified";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"United Kingdom part of the North Sea";"http://marineregions.org/mrgid/25235";"North Sea";"http://marineregions.org/mrgid/2350";"valid";NA;"Alien";"Uncertain";"Established";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"England";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Swedish part of the Kattegat";"http://marineregions.org/mrgid/25225";"Kattegat";"http://marineregions.org/mrgid/2374";"valid";NA;"Alien";"Of concern";"Reported";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Sweden";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Swedish part of the Skagerrak";"http://marineregions.org/mrgid/25228";"Skagerrak";"http://marineregions.org/mrgid/2379";"valid";NA;"Alien";"Of concern";"Reported";NA;NA;"trusted";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Sweden";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Belgium";"http://marineregions.org/mrgid/47978";NA;NA;"valid";NA;NA;NA;NA;NA;NA;"checked";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Belgium";"North-East Atlantic";"Greater North Sea incl. the Kattegat and the English Channel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Ireland";"http://marineregions.org/mrgid/48213";NA;NA;"valid";NA;NA;NA;NA;NA;NA;"checked";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Ireland";"North-East Atlantic";"Celtic Seas";"1900";"<1970";NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Great Britain";"http://marineregions.org/mrgid/48151";NA;NA;"valid";NA;"Alien";NA;NA;NA;NA;"checked";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"England";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Slovakia";"http://marineregions.org/mrgid/48120";NA;NA;"valid";NA;NA;NA;NA;NA;NA;"checked";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Mediterranean";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Hungary";"http://marineregions.org/mrgid/48181";NA;NA;"valid";NA;NA;NA;NA;NA;NA;"checked";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Central Europe";"Black Sea";"Black Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Germany";"http://marineregions.org/mrgid/48115";NA;NA;"valid";NA;NA;NA;NA;NA;NA;"checked";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Germany";"North-East Atlantic";"Greater North Sea incl. the Kattegat and the English Channel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Potamopyrgus antipodarum";147123;"Potamopyrgus antipodarum";147123;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tateidae";"Potamopyrgus";"Portugal";"http://marineregions.org/mrgid/48403";NA;NA;"valid";NA;NA;NA;NA;NA;NA;"checked";"(J. E. Gray, 1843)";"MolluscaBase eds. (2025). MolluscaBase. Potamopyrgus antipodarum (J. E. Gray, 1843). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=147123 on 2025-05-16";"accepted";0;"Portugal";"North-East Atlantic";"Bay of Biscay and the Iberian Coast";"1960";"<1970";NA;NA;NA;NA;0.5;0.5;NA;NA;NA;1;"P_MED"
